,Location,Velocity,Time
1722,70.0,2.0,12.0
1723,70.0,2.0,14.0
1724,70.0,2.0,16.0
1725,70.0,2.0,18.0
1726,70.0,2.0,20.0
1727,70.0,3.0,0.0
1728,70.0,3.0,2.0
1729,70.0,3.0,4.0
1730,70.0,3.0,6.0
1731,70.0,3.0,8.0
1732,70.0,3.0,10.0
1733,70.0,3.0,12.0
1734,70.0,3.0,14.0
1735,70.0,3.0,16.0
1736,70.0,3.0,18.0
1737,70.0,3.0,20.0
1738,70.0,4.0,0.0
1739,70.0,4.0,2.0
1740,70.0,4.0,4.0
1741,70.0,4.0,6.0
1742,70.0,4.0,8.0
1743,70.0,4.0,10.0
1744,70.0,4.0,12.0
1745,70.0,4.0,14.0
1746,70.0,4.0,16.0
1747,70.0,4.0,18.0
1748,70.0,4.0,20.0
1749,70.0,5.0,0.0
1750,70.0,5.0,2.0
1751,70.0,5.0,4.0
1752,70.0,5.0,6.0
1753,70.0,5.0,8.0
1754,70.0,5.0,10.0
1755,70.0,5.0,12.0
1756,70.0,5.0,14.0
1757,70.0,5.0,16.0
1758,70.0,5.0,18.0
1759,70.0,5.0,20.0
1760,70.0,6.0,0.0
1761,70.0,6.0,2.0
1762,70.0,6.0,4.0
1763,70.0,6.0,6.0
1764,70.0,6.0,8.0
1765,70.0,6.0,10.0
1766,70.0,6.0,12.0
1767,70.0,6.0,14.0
1768,70.0,6.0,16.0
1769,70.0,6.0,18.0
1770,70.0,6.0,20.0
1771,70.0,7.0,0.0
1772,70.0,7.0,2.0
1773,70.0,7.0,4.0
1774,70.0,7.0,6.0
1775,70.0,7.0,8.0
1776,70.0,7.0,10.0
1777,70.0,7.0,12.0
1778,70.0,7.0,14.0
1779,70.0,7.0,16.0
1780,70.0,7.0,18.0
1781,70.0,7.0,20.0
1782,70.0,8.0,0.0
1783,70.0,8.0,2.0
1784,70.0,8.0,4.0
1785,70.0,8.0,6.0
1786,70.0,8.0,8.0
1787,70.0,8.0,10.0
1788,70.0,8.0,12.0
1789,70.0,8.0,14.0
1790,70.0,8.0,16.0
1791,70.0,8.0,18.0
1792,70.0,8.0,20.0
1793,70.0,9.0,0.0
1794,70.0,9.0,2.0
1795,70.0,9.0,4.0
1796,70.0,9.0,6.0
1797,70.0,9.0,8.0
1798,70.0,9.0,10.0
1799,70.0,9.0,12.0
1800,70.0,9.0,14.0
1801,70.0,9.0,16.0
1802,70.0,9.0,18.0
1803,70.0,9.0,20.0
1804,70.0,10.0,0.0
1805,70.0,10.0,2.0
1806,70.0,10.0,4.0
1807,70.0,10.0,6.0
1808,70.0,10.0,8.0
1809,70.0,10.0,10.0
1810,70.0,10.0,12.0
1811,70.0,10.0,14.0
1812,70.0,10.0,16.0
1813,70.0,10.0,18.0
1814,70.0,10.0,20.0
1815,75.0,0.0,0.0
1816,75.0,0.0,2.0
1817,75.0,0.0,4.0
1818,75.0,0.0,6.0
1819,75.0,0.0,8.0
1820,75.0,0.0,10.0
1821,75.0,0.0,12.0
1822,75.0,0.0,14.0
1823,75.0,0.0,16.0
1824,75.0,0.0,18.0
1825,75.0,0.0,20.0
1826,75.0,1.0,0.0
1827,75.0,1.0,2.0
1828,75.0,1.0,4.0
1829,75.0,1.0,6.0
1830,75.0,1.0,8.0
1831,75.0,1.0,10.0
1832,75.0,1.0,12.0
1833,75.0,1.0,14.0
1834,75.0,1.0,16.0
1835,75.0,1.0,18.0
1836,75.0,1.0,20.0
1837,75.0,2.0,0.0
1838,75.0,2.0,2.0
1839,75.0,2.0,4.0
1840,75.0,2.0,6.0
1841,75.0,2.0,8.0
1842,75.0,2.0,10.0
1843,75.0,2.0,12.0
1844,75.0,2.0,14.0
1845,75.0,2.0,16.0
1846,75.0,2.0,18.0
1847,75.0,2.0,20.0
1848,75.0,3.0,0.0
1849,75.0,3.0,2.0
1850,75.0,3.0,4.0
1851,75.0,3.0,6.0
1852,75.0,3.0,8.0
1853,75.0,3.0,10.0
1854,75.0,3.0,12.0
1855,75.0,3.0,14.0
1856,75.0,3.0,16.0
1857,75.0,3.0,18.0
1858,75.0,3.0,20.0
1859,75.0,4.0,0.0
1860,75.0,4.0,2.0
1861,75.0,4.0,4.0
1862,75.0,4.0,6.0
1863,75.0,4.0,8.0
1864,75.0,4.0,10.0
1865,75.0,4.0,12.0
1866,75.0,4.0,14.0
1867,75.0,4.0,16.0
1868,75.0,4.0,18.0
1869,75.0,4.0,20.0
1870,75.0,5.0,0.0
1871,75.0,5.0,2.0
1872,75.0,5.0,4.0
1873,75.0,5.0,6.0
1874,75.0,5.0,8.0
1875,75.0,5.0,10.0
1876,75.0,5.0,12.0
1877,75.0,5.0,14.0
1878,75.0,5.0,16.0
1879,75.0,5.0,18.0
1880,75.0,5.0,20.0
1881,75.0,6.0,0.0
1882,75.0,6.0,2.0
1883,75.0,6.0,4.0
1884,75.0,6.0,6.0
1885,75.0,6.0,8.0
1886,75.0,6.0,10.0
1887,75.0,6.0,12.0
1888,75.0,6.0,14.0
1889,75.0,6.0,16.0
1890,75.0,6.0,18.0
1891,75.0,6.0,20.0
1892,75.0,7.0,0.0
1893,75.0,7.0,2.0
1894,75.0,7.0,4.0
1895,75.0,7.0,6.0
1896,75.0,7.0,8.0
1897,75.0,7.0,10.0
1898,75.0,7.0,12.0
1899,75.0,7.0,14.0
1900,75.0,7.0,16.0
1901,75.0,7.0,18.0
1902,75.0,7.0,20.0
1903,75.0,8.0,0.0
1904,75.0,8.0,2.0
1905,75.0,8.0,4.0
1906,75.0,8.0,6.0
1907,75.0,8.0,8.0
1908,75.0,8.0,10.0
1909,75.0,8.0,12.0
1910,75.0,8.0,14.0
1911,75.0,8.0,16.0
1912,75.0,8.0,18.0
1913,75.0,8.0,20.0
1914,75.0,9.0,0.0
1915,75.0,9.0,2.0
1916,75.0,9.0,4.0
1917,75.0,9.0,6.0
1918,75.0,9.0,8.0
1919,75.0,9.0,10.0
1920,75.0,9.0,12.0
1921,75.0,9.0,14.0
1922,75.0,9.0,16.0
1923,75.0,9.0,18.0
1924,75.0,9.0,20.0
1925,75.0,10.0,0.0
1926,75.0,10.0,2.0
1927,75.0,10.0,4.0
1928,75.0,10.0,6.0
1929,75.0,10.0,8.0
1930,75.0,10.0,10.0
1931,75.0,10.0,12.0
1932,75.0,10.0,14.0
1933,75.0,10.0,16.0
1934,75.0,10.0,18.0
1935,75.0,10.0,20.0
1936,80.0,0.0,0.0
1937,80.0,0.0,2.0
1938,80.0,0.0,4.0
1939,80.0,0.0,6.0
1940,80.0,0.0,8.0
1941,80.0,0.0,10.0
1942,80.0,0.0,12.0
1943,80.0,0.0,14.0
1944,80.0,0.0,16.0
1945,80.0,0.0,18.0
1946,80.0,0.0,20.0
1947,80.0,1.0,0.0
1948,80.0,1.0,2.0
1949,80.0,1.0,4.0
1950,80.0,1.0,6.0
1951,80.0,1.0,8.0
1952,80.0,1.0,10.0
1953,80.0,1.0,12.0
1954,80.0,1.0,14.0
1955,80.0,1.0,16.0
1956,80.0,1.0,18.0
1957,80.0,1.0,20.0
1958,80.0,2.0,0.0
1959,80.0,2.0,2.0
1960,80.0,2.0,4.0
1961,80.0,2.0,6.0
1962,80.0,2.0,8.0
1963,80.0,2.0,10.0
1964,80.0,2.0,12.0
1965,80.0,2.0,14.0
1966,80.0,2.0,16.0
1967,80.0,2.0,18.0
1968,80.0,2.0,20.0
1969,80.0,3.0,0.0
1970,80.0,3.0,2.0
1971,80.0,3.0,4.0
1972,80.0,3.0,6.0
1973,80.0,3.0,8.0
1974,80.0,3.0,10.0
1975,80.0,3.0,12.0
1976,80.0,3.0,14.0
1977,80.0,3.0,16.0
1978,80.0,3.0,18.0
1979,80.0,3.0,20.0
1980,80.0,4.0,0.0
1981,80.0,4.0,2.0
1982,80.0,4.0,4.0
1983,80.0,4.0,6.0
1984,80.0,4.0,8.0
1985,80.0,4.0,10.0
1986,80.0,4.0,12.0
1987,80.0,4.0,14.0
1988,80.0,4.0,16.0
1989,80.0,4.0,18.0
1990,80.0,4.0,20.0
1991,80.0,5.0,0.0
1992,80.0,5.0,2.0
1993,80.0,5.0,4.0
1994,80.0,5.0,6.0
1995,80.0,5.0,8.0
1996,80.0,5.0,10.0
1997,80.0,5.0,12.0
1998,80.0,5.0,14.0
1999,80.0,5.0,16.0
2000,80.0,5.0,18.0
2001,80.0,5.0,20.0
2002,80.0,6.0,0.0
2003,80.0,6.0,2.0
2004,80.0,6.0,4.0
2005,80.0,6.0,6.0
2006,80.0,6.0,8.0
2007,80.0,6.0,10.0
2008,80.0,6.0,12.0
2009,80.0,6.0,14.0
2010,80.0,6.0,16.0
2011,80.0,6.0,18.0
2012,80.0,6.0,20.0
2013,80.0,7.0,0.0
2014,80.0,7.0,2.0
2015,80.0,7.0,4.0
2016,80.0,7.0,6.0
2017,80.0,7.0,8.0
2018,80.0,7.0,10.0
2019,80.0,7.0,12.0
2020,80.0,7.0,14.0
2021,80.0,7.0,16.0
2022,80.0,7.0,18.0
2023,80.0,7.0,20.0
2024,80.0,8.0,0.0
2025,80.0,8.0,2.0
2026,80.0,8.0,4.0
2027,80.0,8.0,6.0
2028,80.0,8.0,8.0
2029,80.0,8.0,10.0
2030,80.0,8.0,12.0
2031,80.0,8.0,14.0
2032,80.0,8.0,16.0
2033,80.0,8.0,18.0
2034,80.0,8.0,20.0
2035,80.0,9.0,0.0
2036,80.0,9.0,2.0
2037,80.0,9.0,4.0
2038,80.0,9.0,6.0
2039,80.0,9.0,8.0
2040,80.0,9.0,10.0
2041,80.0,9.0,12.0
2042,80.0,9.0,14.0
2043,80.0,9.0,16.0
2044,80.0,9.0,18.0
2045,80.0,9.0,20.0
2046,80.0,10.0,0.0
2047,80.0,10.0,2.0
2048,80.0,10.0,4.0
2049,80.0,10.0,6.0
2050,80.0,10.0,8.0
2051,80.0,10.0,10.0
2052,80.0,10.0,12.0
2053,80.0,10.0,14.0
2054,80.0,10.0,16.0
2055,80.0,10.0,18.0
2056,80.0,10.0,20.0
2057,85.0,0.0,0.0
2058,85.0,0.0,2.0
2059,85.0,0.0,4.0
2060,85.0,0.0,6.0
2061,85.0,0.0,8.0
2062,85.0,0.0,10.0
2063,85.0,0.0,12.0
2064,85.0,0.0,14.0
2065,85.0,0.0,16.0
2066,85.0,0.0,18.0
2067,85.0,0.0,20.0
2068,85.0,1.0,0.0
2069,85.0,1.0,2.0
2070,85.0,1.0,4.0
2071,85.0,1.0,6.0
2072,85.0,1.0,8.0
2073,85.0,1.0,10.0
2074,85.0,1.0,12.0
2075,85.0,1.0,14.0
2076,85.0,1.0,16.0
2077,85.0,1.0,18.0
2078,85.0,1.0,20.0
2079,85.0,2.0,0.0
2080,85.0,2.0,2.0
2081,85.0,2.0,4.0
2082,85.0,2.0,6.0
2083,85.0,2.0,8.0
2084,85.0,2.0,10.0
2085,85.0,2.0,12.0
2086,85.0,2.0,14.0
2087,85.0,2.0,16.0
2088,85.0,2.0,18.0
2089,85.0,2.0,20.0
2090,85.0,3.0,0.0
2091,85.0,3.0,2.0
2092,85.0,3.0,4.0
2093,85.0,3.0,6.0
2094,85.0,3.0,8.0
2095,85.0,3.0,10.0
2096,85.0,3.0,12.0
2097,85.0,3.0,14.0
2098,85.0,3.0,16.0
2099,85.0,3.0,18.0
2100,85.0,3.0,20.0
2101,85.0,4.0,0.0
2102,85.0,4.0,2.0
2103,85.0,4.0,4.0
2104,85.0,4.0,6.0
2105,85.0,4.0,8.0
2106,85.0,4.0,10.0
2107,85.0,4.0,12.0
2108,85.0,4.0,14.0
2109,85.0,4.0,16.0
2110,85.0,4.0,18.0
2111,85.0,4.0,20.0
2112,85.0,5.0,0.0
2113,85.0,5.0,2.0
2114,85.0,5.0,4.0
2115,85.0,5.0,6.0
2116,85.0,5.0,8.0
2117,85.0,5.0,10.0
2118,85.0,5.0,12.0
2119,85.0,5.0,14.0
2120,85.0,5.0,16.0
2121,85.0,5.0,18.0
2122,85.0,5.0,20.0
2123,85.0,6.0,0.0
2124,85.0,6.0,2.0
2125,85.0,6.0,4.0
2126,85.0,6.0,6.0
2127,85.0,6.0,8.0
2128,85.0,6.0,10.0
2129,85.0,6.0,12.0
2130,85.0,6.0,14.0
2131,85.0,6.0,16.0
2132,85.0,6.0,18.0
2133,85.0,6.0,20.0
2134,85.0,7.0,0.0
2135,85.0,7.0,2.0
2136,85.0,7.0,4.0
2137,85.0,7.0,6.0
2138,85.0,7.0,8.0
2139,85.0,7.0,10.0
2140,85.0,7.0,12.0
2141,85.0,7.0,14.0
2142,85.0,7.0,16.0
2143,85.0,7.0,18.0
2144,85.0,7.0,20.0
2145,85.0,8.0,0.0
2146,85.0,8.0,2.0
2147,85.0,8.0,4.0
2148,85.0,8.0,6.0
2149,85.0,8.0,8.0
2150,85.0,8.0,10.0
2151,85.0,8.0,12.0
2152,85.0,8.0,14.0
2153,85.0,8.0,16.0
2154,85.0,8.0,18.0
2155,85.0,8.0,20.0
2156,85.0,9.0,0.0
2157,85.0,9.0,2.0
2158,85.0,9.0,4.0
2159,85.0,9.0,6.0
2160,85.0,9.0,8.0
2161,85.0,9.0,10.0
2162,85.0,9.0,12.0
2163,85.0,9.0,14.0
2164,85.0,9.0,16.0
2165,85.0,9.0,18.0
2166,85.0,9.0,20.0
2167,85.0,10.0,0.0
2168,85.0,10.0,2.0
2169,85.0,10.0,4.0
2170,85.0,10.0,6.0
2171,85.0,10.0,8.0
2172,85.0,10.0,10.0
2173,85.0,10.0,12.0
2174,85.0,10.0,14.0
2175,85.0,10.0,16.0
2176,85.0,10.0,18.0
2177,85.0,10.0,20.0
2178,90.0,0.0,0.0
2179,90.0,0.0,2.0
2180,90.0,0.0,4.0
2181,90.0,0.0,6.0
2182,90.0,0.0,8.0
2183,90.0,0.0,10.0
2184,90.0,0.0,12.0
2185,90.0,0.0,14.0
2186,90.0,0.0,16.0
2187,90.0,0.0,18.0
2188,90.0,0.0,20.0
2189,90.0,1.0,0.0
2190,90.0,1.0,2.0
2191,90.0,1.0,4.0
2192,90.0,1.0,6.0
2193,90.0,1.0,8.0
2194,90.0,1.0,10.0
2195,90.0,1.0,12.0
2196,90.0,1.0,14.0
2197,90.0,1.0,16.0
2198,90.0,1.0,18.0
2199,90.0,1.0,20.0
2200,90.0,2.0,0.0
2201,90.0,2.0,2.0
2202,90.0,2.0,4.0
2203,90.0,2.0,6.0
2204,90.0,2.0,8.0
2205,90.0,2.0,10.0
2206,90.0,2.0,12.0
2207,90.0,2.0,14.0
2208,90.0,2.0,16.0
2209,90.0,2.0,18.0
2210,90.0,2.0,20.0
2211,90.0,3.0,0.0
2212,90.0,3.0,2.0
2213,90.0,3.0,4.0
2214,90.0,3.0,6.0
2215,90.0,3.0,8.0
2216,90.0,3.0,10.0
2217,90.0,3.0,12.0
2218,90.0,3.0,14.0
2219,90.0,3.0,16.0
2220,90.0,3.0,18.0
2221,90.0,3.0,20.0
2222,90.0,4.0,0.0
2223,90.0,4.0,2.0
2224,90.0,4.0,4.0
2225,90.0,4.0,6.0
2226,90.0,4.0,8.0
2227,90.0,4.0,10.0
2228,90.0,4.0,12.0
2229,90.0,4.0,14.0
2230,90.0,4.0,16.0
2231,90.0,4.0,18.0
2232,90.0,4.0,20.0
2233,90.0,5.0,0.0
2234,90.0,5.0,2.0
2235,90.0,5.0,4.0
2236,90.0,5.0,6.0
2237,90.0,5.0,8.0
2238,90.0,5.0,10.0
2239,90.0,5.0,12.0
2240,90.0,5.0,14.0
2241,90.0,5.0,16.0
2242,90.0,5.0,18.0
2243,90.0,5.0,20.0
2244,90.0,6.0,0.0
2245,90.0,6.0,2.0
2246,90.0,6.0,4.0
2247,90.0,6.0,6.0
2248,90.0,6.0,8.0
2249,90.0,6.0,10.0
2250,90.0,6.0,12.0
2251,90.0,6.0,14.0
2252,90.0,6.0,16.0
2253,90.0,6.0,18.0
2254,90.0,6.0,20.0
2255,90.0,7.0,0.0
2256,90.0,7.0,2.0
2257,90.0,7.0,4.0
2258,90.0,7.0,6.0
2259,90.0,7.0,8.0
2260,90.0,7.0,10.0
2261,90.0,7.0,12.0
2262,90.0,7.0,14.0
2263,90.0,7.0,16.0
2264,90.0,7.0,18.0
2265,90.0,7.0,20.0
2266,90.0,8.0,0.0
2267,90.0,8.0,2.0
2268,90.0,8.0,4.0
2269,90.0,8.0,6.0
2270,90.0,8.0,8.0
2271,90.0,8.0,10.0
2272,90.0,8.0,12.0
2273,90.0,8.0,14.0
2274,90.0,8.0,16.0
2275,90.0,8.0,18.0
2276,90.0,8.0,20.0
2277,90.0,9.0,0.0
2278,90.0,9.0,2.0
2279,90.0,9.0,4.0
2280,90.0,9.0,6.0
2281,90.0,9.0,8.0
2282,90.0,9.0,10.0
2283,90.0,9.0,12.0
2284,90.0,9.0,14.0
2285,90.0,9.0,16.0
2286,90.0,9.0,18.0
2287,90.0,9.0,20.0
2288,90.0,10.0,0.0
2289,90.0,10.0,2.0
2290,90.0,10.0,4.0
2291,90.0,10.0,6.0
2292,90.0,10.0,8.0
2293,90.0,10.0,10.0
2294,90.0,10.0,12.0
2295,90.0,10.0,14.0
2296,90.0,10.0,16.0
2297,90.0,10.0,18.0
2298,90.0,10.0,20.0
2299,95.0,0.0,0.0
2300,95.0,0.0,2.0
2301,95.0,0.0,4.0
2302,95.0,0.0,6.0
2303,95.0,0.0,8.0
2304,95.0,0.0,10.0
2305,95.0,0.0,12.0
2306,95.0,0.0,14.0
2307,95.0,0.0,16.0
2308,95.0,0.0,18.0
2309,95.0,0.0,20.0
2310,95.0,1.0,0.0
2311,95.0,1.0,2.0
2312,95.0,1.0,4.0
2313,95.0,1.0,6.0
2314,95.0,1.0,8.0
2315,95.0,1.0,10.0
2316,95.0,1.0,12.0
2317,95.0,1.0,14.0
2318,95.0,1.0,16.0
2319,95.0,1.0,18.0
2320,95.0,1.0,20.0
2321,95.0,2.0,0.0
2322,95.0,2.0,2.0
2323,95.0,2.0,4.0
2324,95.0,2.0,6.0
2325,95.0,2.0,8.0
2326,95.0,2.0,10.0
2327,95.0,2.0,12.0
2328,95.0,2.0,14.0
2329,95.0,2.0,16.0
2330,95.0,2.0,18.0
2331,95.0,2.0,20.0
2332,95.0,3.0,0.0
2333,95.0,3.0,2.0
2334,95.0,3.0,4.0
2335,95.0,3.0,6.0
2336,95.0,3.0,8.0
2337,95.0,3.0,10.0
2338,95.0,3.0,12.0
2339,95.0,3.0,14.0
2340,95.0,3.0,16.0
2341,95.0,3.0,18.0
2342,95.0,3.0,20.0
2343,95.0,4.0,0.0
2344,95.0,4.0,2.0
2345,95.0,4.0,4.0
2346,95.0,4.0,6.0
2347,95.0,4.0,8.0
2348,95.0,4.0,10.0
2349,95.0,4.0,12.0
2350,95.0,4.0,14.0
2351,95.0,4.0,16.0
2352,95.0,4.0,18.0
2353,95.0,4.0,20.0
2354,95.0,5.0,0.0
2355,95.0,5.0,2.0
2356,95.0,5.0,4.0
2357,95.0,5.0,6.0
2358,95.0,5.0,8.0
2359,95.0,5.0,10.0
2360,95.0,5.0,12.0
2361,95.0,5.0,14.0
2362,95.0,5.0,16.0
2363,95.0,5.0,18.0
2364,95.0,5.0,20.0
2365,95.0,6.0,0.0
2366,95.0,6.0,2.0
2367,95.0,6.0,4.0
2368,95.0,6.0,6.0
2369,95.0,6.0,8.0
2370,95.0,6.0,10.0
2371,95.0,6.0,12.0
2372,95.0,6.0,14.0
2373,95.0,6.0,16.0
2374,95.0,6.0,18.0
2375,95.0,6.0,20.0
2376,95.0,7.0,0.0
2377,95.0,7.0,2.0
2378,95.0,7.0,4.0
2379,95.0,7.0,6.0
2380,95.0,7.0,8.0
2381,95.0,7.0,10.0
2382,95.0,7.0,12.0
2383,95.0,7.0,14.0
2384,95.0,7.0,16.0
2385,95.0,7.0,18.0
2386,95.0,7.0,20.0
2387,95.0,8.0,0.0
2388,95.0,8.0,2.0
2389,95.0,8.0,4.0
2390,95.0,8.0,6.0
2391,95.0,8.0,8.0
2392,95.0,8.0,10.0
2393,95.0,8.0,12.0
2394,95.0,8.0,14.0
2395,95.0,8.0,16.0
2396,95.0,8.0,18.0
2397,95.0,8.0,20.0
2398,95.0,9.0,0.0
2399,95.0,9.0,2.0
2400,95.0,9.0,4.0
2401,95.0,9.0,6.0
2402,95.0,9.0,8.0
2403,95.0,9.0,10.0
2404,95.0,9.0,12.0
2405,95.0,9.0,14.0
2406,95.0,9.0,16.0
2407,95.0,9.0,18.0
2408,95.0,9.0,20.0
2409,95.0,10.0,0.0
2410,95.0,10.0,2.0
2411,95.0,10.0,4.0
2412,95.0,10.0,6.0
2413,95.0,10.0,8.0
2414,95.0,10.0,10.0
2415,95.0,10.0,12.0
2416,95.0,10.0,14.0
2417,95.0,10.0,16.0
2418,95.0,10.0,18.0
2419,95.0,10.0,20.0
2420,100.0,0.0,0.0
2421,100.0,0.0,2.0
2422,100.0,0.0,4.0
2423,100.0,0.0,6.0
2424,100.0,0.0,8.0
2425,100.0,0.0,10.0
2426,100.0,0.0,12.0
2427,100.0,0.0,14.0
2428,100.0,0.0,16.0
2429,100.0,0.0,18.0
2430,100.0,0.0,20.0
2431,100.0,1.0,0.0
2432,100.0,1.0,2.0
2433,100.0,1.0,4.0
2434,100.0,1.0,6.0
2435,100.0,1.0,8.0
2436,100.0,1.0,10.0
2437,100.0,1.0,12.0
2438,100.0,1.0,14.0
2439,100.0,1.0,16.0
2440,100.0,1.0,18.0
2441,100.0,1.0,20.0
2442,100.0,2.0,0.0
2443,100.0,2.0,2.0
2444,100.0,2.0,4.0
2445,100.0,2.0,6.0
2446,100.0,2.0,8.0
2447,100.0,2.0,10.0
2448,100.0,2.0,12.0
2449,100.0,2.0,14.0
2450,100.0,2.0,16.0
2451,100.0,2.0,18.0
2452,100.0,2.0,20.0
2453,100.0,3.0,0.0
2454,100.0,3.0,2.0
2455,100.0,3.0,4.0
2456,100.0,3.0,6.0
2457,100.0,3.0,8.0
2458,100.0,3.0,10.0
2459,100.0,3.0,12.0
2460,100.0,3.0,14.0
2461,100.0,3.0,16.0
2462,100.0,3.0,18.0
2463,100.0,3.0,20.0
2464,100.0,4.0,0.0
2465,100.0,4.0,2.0
2466,100.0,4.0,4.0
2467,100.0,4.0,6.0
2468,100.0,4.0,8.0
2469,100.0,4.0,10.0
2470,100.0,4.0,12.0
2471,100.0,4.0,14.0
2472,100.0,4.0,16.0
2473,100.0,4.0,18.0
2474,100.0,4.0,20.0
2475,100.0,5.0,0.0
2476,100.0,5.0,2.0
2477,100.0,5.0,4.0
2478,100.0,5.0,6.0
2479,100.0,5.0,8.0
2480,100.0,5.0,10.0
2481,100.0,5.0,12.0
2482,100.0,5.0,14.0
2483,100.0,5.0,16.0
2484,100.0,5.0,18.0
2485,100.0,5.0,20.0
2486,100.0,6.0,0.0
2487,100.0,6.0,2.0
2488,100.0,6.0,4.0
2489,100.0,6.0,6.0
2490,100.0,6.0,8.0
2491,100.0,6.0,10.0
2492,100.0,6.0,12.0
2493,100.0,6.0,14.0
2494,100.0,6.0,16.0
2495,100.0,6.0,18.0
2496,100.0,6.0,20.0
2497,100.0,7.0,0.0
2498,100.0,7.0,2.0
2499,100.0,7.0,4.0
2500,100.0,7.0,6.0
2501,100.0,7.0,8.0
2502,100.0,7.0,10.0
2503,100.0,7.0,12.0
2504,100.0,7.0,14.0
2505,100.0,7.0,16.0
2506,100.0,7.0,18.0
2507,100.0,7.0,20.0
2508,100.0,8.0,0.0
2509,100.0,8.0,2.0
2510,100.0,8.0,4.0
2511,100.0,8.0,6.0
2512,100.0,8.0,8.0
2513,100.0,8.0,10.0
2514,100.0,8.0,12.0
2515,100.0,8.0,14.0
2516,100.0,8.0,16.0
2517,100.0,8.0,18.0
2518,100.0,8.0,20.0
2519,100.0,9.0,0.0
2520,100.0,9.0,2.0
2521,100.0,9.0,4.0
2522,100.0,9.0,6.0
2523,100.0,9.0,8.0
2524,100.0,9.0,10.0
2525,100.0,9.0,12.0
2526,100.0,9.0,14.0
2527,100.0,9.0,16.0
2528,100.0,9.0,18.0
2529,100.0,9.0,20.0
2530,100.0,10.0,0.0
2531,100.0,10.0,2.0
2532,100.0,10.0,4.0
2533,100.0,10.0,6.0
2534,100.0,10.0,8.0
2535,100.0,10.0,10.0
2536,100.0,10.0,12.0
2537,100.0,10.0,14.0
2538,100.0,10.0,16.0
2539,100.0,10.0,18.0
2540,100.0,10.0,20.0
